paper_id,source,cell_type,original_symbol,old_decision,gate1_status,new_decision,action,marker_id,reason
DOI_10.1038_s41591-023-02327-2,A_exclude,monocyte-derived macrophages,CHIT1,exclude,pass,include,appended,M00721,"CHIT1 is explicitly named as a marker of the multidisease MDM cluster, shown in Fig. 6k and discussed as therapeutic target. Marker identity and annotation use satisfied."
DOI_10.1038_s41591-023-02327-2,A_exclude,monocyte-derived macrophages,LPL,exclude,pass,include,appended,M00722,"LPL is explicitly named as a marker of the multidisease MDM cluster in the same sentence as SPP1, and shown in Fig. 6k. Marker identity and annotation use satisfied."
DOI_10.1038_s41591-023-02327-2,A_exclude,monocyte-derived macrophages,SPP1,exclude,pass,include,appended,M00723,"Authors explicitly state the multidisease MDM cluster is 'marked by high expression of SPP1, LPL and CHIT1—markers', and the cluster is named 'Profibrotic SPP1 high' in Fig. 6k. SPP1 is used to identi"
DOI_10.1038_s41591-023-02327-2,A_exclude,smooth muscle FAM83D+,FAM83D,exclude,pass,include,appended,M00724,"Extended Data Fig. 4e,f explicitly labels FAM83D as a marker gene uniquely expressed in FAM83D+ smooth muscle cells, and this marker defines the cell type name. Marker identity and annotation use sati"
DOI_10.1038_s41591-023-02327-2,new_finding,smooth muscle FAM83D+ cells,FAM83D,never_reported,pass,include,appended,M00725,"FAM83D is uniquely and consistently expressed in the novel smooth muscle cell subset and names the cell type 'smooth muscle FAM83D+'. Extended Data Fig. 4e,f explicitly marks it as marker gene uniquel"
DOI_10.1038_s41591-023-02327-2,A_exclude,SPP1+ profibrotic monocyte-derived macrophages,SPP1,exclude,pass,include,appended,M00726,"Abstract explicitly names cell state as 'SPP1+ profibrotic monocyte-derived macrophages', using SPP1 as the defining marker for annotation/identification of this cell state. Marker identity and annota"
DOI_10.1038_s41591-023-02327-2,A_exclude,tuft cell,LRMP,exclude,pass,include,appended,M00727,Figure legend explicitly labels LRMP as the tuft cell marker and shows its expression in cells annotated as tuft cells. Marker identity and annotation use satisfied.
DOI_10.1038_s41591-023-02327-2,A_exclude,venous endothelial cells,ACKR1,exclude,pass,include,appended,M00728,"Authors explicitly declare ACKR1 as a general marker of venous endothelial cells, using it to re-identify these cells in the HLCA reference (Fig. 5c). Marker identity and annotation use satisfied."
DOI_10.1038_s41467-023-40173-5,A_exclude,Alveolar type 1 cells (AT1),AGER,exclude,pass,include,appended,M00729,CellCards dictionary marker for AT1 used to guide seed identification and CellRef annotation; scope/granularity is not an exclusion criterion.
DOI_10.1038_s41467-023-40173-5,A_exclude,Alveolar type 1 cells (AT1),RTKN2,exclude,pass,include,appended,M00730,CellCards dictionary marker for AT1 used in the guided CellRef construction.
DOI_10.1038_s41467-023-40173-5,A_exclude,Alveolar type 1 cells (AT1),SEMA3B,exclude,pass,include,appended,M00731,CellCards dictionary marker for AT1 used to guide annotation.
DOI_10.1038_s41467-023-40173-5,A_exclude,AT1/AT2 cell population,Abca3,exclude,pass,include,appended,M00732,Abca3 is explicitly called an AT2 cell marker used to identify the AT1/AT2 cell population.
DOI_10.1038_s41467-023-40173-5,A_exclude,AT1/AT2 cell population,Ager,exclude,pass,include,appended,M00733,Ager is explicitly called an AT1 cell marker used to define the AT1/AT2 transitional cell population in the mouse CellRef.
DOI_10.1038_s41467-023-40173-5,A_exclude,AT1/AT2 cell population,Cldn4,exclude,pass,include,appended,M00734,Cldn4 is presented as a part of the identifying gene set for the AT1/AT2 transitional cell population included in the mouse CellRef.
DOI_10.1038_s41467-023-40173-5,A_exclude,AT1/AT2 cell population,Hopx,exclude,pass,include,appended,M00735,Hopx is explicitly called an AT1 cell marker used to define the AT1/AT2 transitional population.
DOI_10.1038_s41467-023-40173-5,A_exclude,AT1/AT2 cell population,Krt19,exclude,pass,include,appended,M00736,Krt19 is presented as a part of the identifying gene set for the AT1/AT2 transitional cell population included in the mouse CellRef.
DOI_10.1038_s41467-023-40173-5,A_exclude,AT1/AT2 cell population,Krt8,exclude,pass,include,appended,M00737,Krt8 is presented as a part of the identifying gene set for the AT1/AT2 transitional cell population included in the mouse CellRef.
DOI_10.1038_s41467-023-40173-5,A_exclude,AT1/AT2 cell population,Lamp3,exclude,pass,include,appended,M00738,Lamp3 is explicitly called an AT2 cell marker used to identify the AT1/AT2 cell population.
DOI_10.1038_s41467-023-40173-5,A_exclude,AT1/AT2 cell population,Sftpc,exclude,pass,include,appended,M00739,Sftpc is explicitly called an AT2 cell marker used to identify the AT1/AT2 cell population.
DOI_10.1038_s41467-023-40173-5,A_exclude,deuterosomal cells,CDC20B,exclude,pass,include,appended,M00740,CDC20B is listed as a marker gene for deuterosomal cells in the dictionary extension.
DOI_10.1038_s41467-023-40173-5,A_exclude,deuterosomal cells,DEUP1,exclude,pass,include,appended,M00741,DEUP1 is listed as a marker gene for deuterosomal cells when the authors extended the CellRef dictionary; this marker set was used for CellRef annotation.
DOI_10.1038_s41467-023-40173-5,A_exclude,deuterosomal cells,FOXN4,exclude,pass,include,appended,M00742,FOXN4 is listed as a marker gene for deuterosomal cells in the dictionary extension.
DOI_10.1038_s41467-023-40173-5,A_exclude,distal epithelial cell,Id2,exclude,pass,include,appended,M00743,Id2 is part of the marker-defined cell type added to the mouse dictionary for CellRef construction.
DOI_10.1038_s41467-023-40173-5,A_exclude,distal epithelial cell,Sox9,exclude,pass,include,appended,M00744,Methods confirms that Sox9+/Id2+ distal epithelial cells were added to the mouse dictionary; Sox9 is a defining marker used for annotation.
DOI_10.1038_s41467-023-40173-5,A_exclude,endothelial progenitor cell,Foxf1,exclude,pass,include,appended,M00745,Foxf1 is a defining marker of the Foxf1+/Kit+ endothelial progenitor cells added to the mouse CellRef dictionary.
DOI_10.1038_s41467-023-40173-5,A_exclude,endothelial progenitor cell,Kit,exclude,pass,include,appended,M00746,Kit is a defining marker of the Foxf1+/Kit+ endothelial progenitor cells added to the mouse CellRef dictionary.
DOI_10.1038_s41467-023-40173-5,A_exclude,Foxf1+/Kit+ endothelial progenitor cells (EPC),Foxf1,exclude,pass,include,appended,M00747,Foxf1 is part of the marker-defined identity of EPC in the mouse CellRef.
DOI_10.1038_s41467-023-40173-5,A_exclude,Foxf1+/Kit+ endothelial progenitor cells (EPC),Kit,exclude,pass,include,appended,M00748,Kit is part of the marker-defined identity of EPC in the mouse CellRef.
DOI_10.1038_s41467-023-40173-5,A_exclude,Inflammatory monocytes (iMON),CD14,exclude,pass,include,appended,M00749,CellCards dictionary positive marker for iMON used for seed identification.
DOI_10.1038_s41467-023-40173-5,A_exclude,Inflammatory monocytes (iMON),FCGR3A,exclude,pass,include,appended,M00750,"Explicit negative marker ('no FCGR3A') in the CellCards dictionary for iMON, used to distinguish iMON from FCGR3A+ monocyte subsets."
DOI_10.1038_s41467-023-40173-5,A_exclude,Inflammatory monocytes (iMON),FCN1,exclude,pass,include,appended,M00751,CellCards dictionary positive marker for iMON used in CellRef construction.
DOI_10.1038_s41467-023-40173-5,A_exclude,Inflammatory monocytes (iMON),VCAN,exclude,pass,include,appended,M00752,CellCards dictionary positive marker for iMON used to guide annotation.
DOI_10.1038_s41467-023-40173-5,A_exclude,lung goblet cells,MUC5AC,exclude,pass,include,appended,M00753,Author explicitly uses MUC5AC+ as a positive marker to define lung goblet cells during CellRef construction.
DOI_10.1038_s41467-023-40173-5,A_exclude,lung goblet cells,MUC5B,exclude,pass,include,appended,M00754,Author explicitly uses MUC5B+ as a positive marker for lung goblet cells.
DOI_10.1038_s41467-023-40173-5,A_exclude,mature dendritic cell subset (maDC),CCL19,exclude,pass,include,appended,M00755,CCL19 is explicitly listed as a marker gene for maDC.
DOI_10.1038_s41467-023-40173-5,A_exclude,mature dendritic cell subset (maDC),CCR7,exclude,pass,include,appended,M00756,CCR7 is explicitly listed as a marker gene for maDC in the CellRef dictionary extension.
DOI_10.1038_s41467-023-40173-5,A_exclude,mature dendritic cell subset (maDC),LAD1,exclude,pass,include,appended,M00757,LAD1 is explicitly listed as a marker gene for maDC.
DOI_10.1038_s41467-023-40173-5,new_finding,megakaryocyte/platelets,ITGA2B,never_reported,pass,include,appended,M00758,ITGA2B is explicitly listed as a marker gene for megakaryocyte/platelets in the CellRef dictionary extension.
DOI_10.1038_s41467-023-40173-5,new_finding,megakaryocyte/platelets,ITGB3,never_reported,pass,include,appended,M00759,ITGB3 is explicitly listed as a marker gene for megakaryocyte/platelets.
DOI_10.1038_s41467-023-40173-5,A_exclude,respiratory airway secretory cells (RAS),KLK11,exclude,pass,include,appended,M00760,KLK11 is explicitly listed as a marker gene for RAS.
DOI_10.1038_s41467-023-40173-5,A_exclude,respiratory airway secretory cells (RAS),SCGB3A2,exclude,pass,include,appended,M00761,SCGB3A2 is explicitly listed as a marker gene for RAS and the cell type is added to the CellRef dictionary.
DOI_10.1038_s41467-023-40173-5,A_exclude,respiratory airway secretory cells (RAS),SOX4,exclude,pass,include,appended,M00762,SOX4 is explicitly listed as a marker gene for RAS.
DOI_10.1038_s41467-023-40173-5,new_finding,SMG duct cells,ALDH1A3,never_reported,pass,include,appended,M00763,ALDH1A3 is explicitly listed as a marker gene for SMG duct cells.
DOI_10.1038_s41467-023-40173-5,new_finding,SMG duct cells,MIA,never_reported,pass,include,appended,M00764,MIA is explicitly listed as a marker gene for SMG duct cells in the CellRef dictionary extension.
DOI_10.1038_s41467-023-40173-5,new_finding,SMG duct cells,RARRES1,never_reported,pass,include,appended,M00765,RARRES1 is explicitly listed as a marker gene for SMG duct cells.
DOI_10.1038_s41467-023-40173-5,A_exclude,SMG mucous,MUC5AC,exclude,pass,include,appended,M00766,MUC5AC- is explicitly used as a negative marker to distinguish SMG mucous cells from goblet cells.
DOI_10.1038_s41467-023-40173-5,A_exclude,SMG mucous,MUC5B,exclude,pass,include,appended,M00767,MUC5B+ is explicitly used as a positive marker for SMG mucous cells.
DOI_10.1038_s41467-023-40173-5,A_exclude,Sox9+/Id2+ distal epithelial progenitor cell,Id2,exclude,pass,include,appended,M00768,Id2 is part of the marker-based name and identity of this mouse distal epithelial progenitor cell.
DOI_10.1038_s41467-023-40173-5,A_exclude,Sox9+/Id2+ distal epithelial progenitor cell,Sox9,exclude,pass,include,appended,M00769,Sox9 is part of the cell-type-defining marker combination used for this mouse distal epithelial progenitor cell in the mouse CellRef.
DOI_10.1038_s41467-023-40173-5,new_finding,suprabasal cells,KRT19,never_reported,pass,include,appended,M00770,KRT19 is explicitly listed as a marker gene for human suprabasal cells in the CellRef dictionary extension.
DOI_10.1038_s41467-023-40173-5,new_finding,suprabasal cells,NOTCH3,never_reported,pass,include,appended,M00771,NOTCH3 is explicitly listed as a marker gene for suprabasal cells in the CellRef dictionary extension.
DOI_10.1038_s41467-023-40173-5,new_finding,suprabasal cells,SERPINB4,never_reported,pass,include,appended,M00772,SERPINB4 is explicitly listed as a marker gene for suprabasal cells when the authors extended the CellRef dictionary.
DOI_10.1038_s41467-023-40173-5,A_exclude,systemic venous endothelial cells (SVEC),ABCB1,exclude,pass,include,appended,M00773,ABCB1 is explicitly listed as a marker gene for SVEC.
DOI_10.1038_s41467-023-40173-5,A_exclude,systemic venous endothelial cells (SVEC),ACKR1,exclude,pass,include,appended,M00774,ACKR1 is explicitly listed as a marker gene for SVEC.
DOI_10.1038_s41467-023-40173-5,A_exclude,systemic venous endothelial cells (SVEC),COL15A1,exclude,pass,include,appended,M00775,Authors explicitly list COL15A1 as a marker gene for SVEC and include SVEC in the CellRef dictionary.
DOI_10.1038_s41588-024-01702-0,A_exclude,CA4+ capillary,CA4,exclude,pass,include,appended,M00776,CA4 is part of the annotated cell-type name 'CA4+ capillary' and was used for cell type identification; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,A_exclude,CD4,CD4,exclude,pass,include,appended,M00777,CD4 is the marker used as the annotated cell-type name 'CD4' and was used for cell type identification; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,new_finding,CD8/NKT,CD8,never_reported,pass,include,appended,M00778,"CD8 is embedded in the annotated cell-type name 'CD8/NKT' and was used for cell type identification/naming, analogous to CD4 for the 'CD4' cell type; satisfies both marker identity and annotation-use "
DOI_10.1038_s41588-024-01702-0,A_exclude,endothelial cells,PECAM1,exclude,pass,include,appended,M00779,PECAM1 is explicitly declared and used as the positive marker to classify the endothelial cell subgroup; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,A_exclude,endothelial cells,PTPRC,exclude,pass,include,appended,M00780,PTPRC− is explicitly used together with PECAM1+ to classify endothelial cells; negative-polarity annotation marker used for cell subgroup identification.
DOI_10.1038_s41588-024-01702-0,A_exclude,epithelial cells,EPCAM,exclude,pass,include,appended,M00781,EPCAM is explicitly declared and used as the positive marker to classify the epithelial cell subgroup; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,A_exclude,immune cells,PTPRC,exclude,pass,include,appended,M00782,PTPRC is explicitly declared and used as the positive marker to classify the immune cell subgroup; satisfies both marker identity and annotation-use gates.
DOI_10.1038_s41588-024-01702-0,A_exclude,KRT5−/KRT17+,KRT17,exclude,pass,include,appended,M00783,KRT17 is the positive marker in the annotated cell-type name 'KRT5−/KRT17+' and was used for cell type identification; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,A_exclude,KRT5−/KRT17+,KRT5,exclude,pass,include,appended,M00784,KRT5 is presented as the negative marker defining the cell type 'KRT5−/KRT17+' and was used for annotation/naming; negative polarity recorded from the cell-type label.
DOI_10.1038_s41588-024-01702-0,A_exclude,Macrophage − SPP1+,SPP1,exclude,pass,include,appended,M00785,SPP1 is part of the annotated cell-type name ('Macrophage − SPP1+') and the cell type was identified/named using marker gene expression; formal annotation marker. Immune-lineage scope is not a valid e
DOI_10.1038_s41588-024-01702-0,A_exclude,mesenchymal cells,EPCAM,exclude,pass,include,appended,M00786,EPCAM− is explicitly used as part of the marker combination defining the mesenchymal cell subgroup; negative-polarity annotation marker used for classification.
DOI_10.1038_s41588-024-01702-0,A_exclude,mesenchymal cells,PECAM1,exclude,pass,include,appended,M00787,PECAM1− is explicitly used as part of the marker combination defining the mesenchymal cell subgroup; negative-polarity annotation marker used for classification.
DOI_10.1038_s41588-024-01702-0,A_exclude,mesenchymal cells,PTPRC,exclude,pass,include,appended,M00788,PTPRC− is explicitly used as part of the marker combination defining the mesenchymal cell subgroup; negative-polarity annotation marker used for classification.
DOI_10.1038_s41588-024-01702-0,A_exclude,Secretory—SCGB1A1+/MUC5B+,MUC5B,exclude,pass,include,appended,M00789,"MUC5B is part of the annotated cell-type name 'Secretory—SCGB1A1+/MUC5B+'; although also an eQTL/GWAS gene, it is formally used as the marker in the cell-type label and therefore qualifies as an annot"
DOI_10.1038_s41588-024-01702-0,A_exclude,Secretory—SCGB1A1+/MUC5B+,SCGB1A1,exclude,pass,include,appended,M00790,SCGB1A1 is part of the annotated cell-type name 'Secretory—SCGB1A1+/MUC5B+' and was used for annotation/naming; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,A_exclude,Secretory—SCGB1A1+/SCGB3A2+,SCGB1A1,exclude,pass,include,appended,M00791,SCGB1A1 is part of the annotated cell-type name 'Secretory—SCGB1A1+/SCGB3A2+' and was used for cell type identification; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,A_exclude,Secretory—SCGB1A1+/SCGB3A2+,SCGB3A2,exclude,pass,include,appended,M00792,SCGB3A2 is part of the annotated cell-type name 'Secretory—SCGB1A1+/SCGB3A2+' and was used for cell type identification; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,A_exclude,Secretory—SCGB3A2+,SCGB3A2,exclude,pass,include,appended,M00793,SCGB3A2 is part of the annotated cell-type name 'Secretory—SCGB3A2+' and was used for cell type identification; formal annotation marker.
DOI_10.1038_s41588-024-01702-0,A_exclude,WNT2+ FB,WNT2,exclude,pass,include,appended,M00794,WNT2 is part of the annotated cell-type name 'WNT2+ FB' and was used for cell type identification; formal annotation marker.
DOI_10.1038_s41586-021-03569-1,A_exclude,alveolar type I (AT1) cells,AGER,exclude,pass,include,appended,M00795,AGER is explicitly named as an AT1 lineage marker and canonical AT1 markers were used for cell-type identification.
