paper_id,cell_type,subtype,species,is_pns_cell,gene,evidence_level,source_section,source_context
DOI_10.1038_s41467_026_69587_7,T cell cluster,,human,false,CD3E,explicit,Methods: Preprocessing and analysis of joint single cell (5′RNA + TCR)-seq,"Graph-based Leiden clustering was run with resolution = 1.0 parameter on the k-NN graph built with k = 15 on 50 PCs to annotate the T cell cluster, which showed high CD3D and CD3E expression."
DOI_10.1038_s41556_023_01337_z,intestinal stem cell (ISC),region 1,mouse,false,Gkn3,explicit,Extended Data Fig. 8e,"Expression of ISC region 1 genes (Gkn3 and Hmgcs2) and ISC region 3 genes (Bex1 and Hoxb6) across ISCs from 15 segments collected from the small intestines of mice fed chow, high-carbohydrate, or high-fat diets as indicated by colour."
DOI_10.1038_s41556_023_01337_z,intestinal stem cell (ISC),region 1,mouse,false,Hmgcs2,explicit,Extended Data Fig. 8e,"Expression of ISC region 1 genes (Gkn3 and Hmgcs2) and ISC region 3 genes (Bex1 and Hoxb6) across ISCs from 15 segments collected from the small intestines of mice fed chow, high-carbohydrate, or high-fat diets as indicated by colour."
DOI_10.1038_s41556_023_01337_z,intestinal stem cell (ISC),region 3,mouse,false,Bex1,explicit,Extended Data Fig. 8e,"Expression of ISC region 1 genes (Gkn3 and Hmgcs2) and ISC region 3 genes (Bex1 and Hoxb6) across ISCs from 15 segments collected from the small intestines of mice fed chow, high-carbohydrate, or high-fat diets as indicated by colour."
DOI_10.1038_s41556_023_01337_z,intestinal stem cell (ISC),region 3,mouse,false,Hoxb6,explicit,Extended Data Fig. 8e,"Expression of ISC region 1 genes (Gkn3 and Hmgcs2) and ISC region 3 genes (Bex1 and Hoxb6) across ISCs from 15 segments collected from the small intestines of mice fed chow, high-carbohydrate, or high-fat diets as indicated by colour."
DOI_10.1038_s41586_020_2922_4,Urothelial cells,basal,human,false,KRT5,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2)."
DOI_10.1038_s41586_020_2922_4,Urothelial cells,basal,human,false,KRT13,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2)."
DOI_10.1038_s41586_020_2922_4,Urothelial cells,basal,human,false,ADAMTS9,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2)."
DOI_10.1038_s41586_020_2922_4,Urothelial cells,umbrella,human,false,UPK1A,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2)."
DOI_10.1038_s41586_020_2922_4,Urothelial cells,umbrella,human,false,UPK3A,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2)."
DOI_10.1038_s41586_020_2922_4,Urothelial cells,intermediate,human,false,KRT13,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2)."
DOI_10.1038_s41586_020_2922_4,Urothelial cells,intermediate,human,false,ABCC3,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2)."
DOI_10.1038_s41586_020_2922_4,Urothelial cells,proliferative,human,false,KI67,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Urothelial cells segregated into basal, intermediate, umbrella, and proliferative (KI67+) subpopulations."
DOI_10.1038_s41586_020_2922_4,Smooth muscle cells,general,human,false,ACTA2,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Smooth muscle cells segregated into general (ACTA2+/MYLK+), vascular (RGS5+), and pericyte (CSPG4+) subsets."
DOI_10.1038_s41586_020_2922_4,Smooth muscle cells,general,human,false,MYLK,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Smooth muscle cells segregated into general (ACTA2+/MYLK+), vascular (RGS5+), and pericyte (CSPG4+) subsets."
DOI_10.1038_s41586_020_2922_4,Smooth muscle cells,vascular,human,false,RGS5,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Smooth muscle cells segregated into general (ACTA2+/MYLK+), vascular (RGS5+), and pericyte (CSPG4+) subsets."
DOI_10.1038_s41586_020_2922_4,Pericytes,,human,false,CSPG4,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Smooth muscle cells segregated into general (ACTA2+/MYLK+), vascular (RGS5+), and pericyte (CSPG4+) subsets."
DOI_10.1038_s41586_020_2922_4,Pericytes,,human,false,ADGRF5,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Vein-associated regions (Fig. 3E; fig. S3D) included venous endothelial cells and neighboring capillaries (PECAM1+/FLT1+), surrounded by pericytes (ADGRF5+) and fibroblast xFB-9 (CXCL14+) as well as macrophages (MS4A7+)."
DOI_10.1038_s41586_020_2922_4,Endothelial cells,arterial,human,false,PECAM1,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","In the lamina propria, the artery-associated regions (Fig. 3D) comprised arterial endothelial cells (PECAM1+/GJA5+), surrounding vascular smooth muscle cells (RGS5+), and fibroblast xFB-8 (CCL11+)."
DOI_10.1038_s41586_020_2922_4,Endothelial cells,arterial,human,false,GJA5,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","In the lamina propria, the artery-associated regions (Fig. 3D) comprised arterial endothelial cells (PECAM1+/GJA5+), surrounding vascular smooth muscle cells (RGS5+), and fibroblast xFB-8 (CCL11+)."
DOI_10.1038_s41586_020_2922_4,Endothelial cells,venous,human,false,FLT1,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Endothelial cells partitioned into arterial (GJA5+), venous (FLT1+), and lymphatic (MMRN1+/TFF3+) types."
DOI_10.1038_s41586_020_2922_4,Endothelial cells,capillary,human,false,PECAM1,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Vein-associated regions (Fig. 3E; fig. S3D) included venous endothelial cells and neighboring capillaries (PECAM1+/FLT1+), surrounded by pericytes (ADGRF5+) and fibroblast xFB-9 (CXCL14+) as well as macrophages (MS4A7+)."
DOI_10.1038_s41586_020_2922_4,Endothelial cells,capillary,human,false,FLT1,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Vein-associated regions (Fig. 3E; fig. S3D) included venous endothelial cells and neighboring capillaries (PECAM1+/FLT1+), surrounded by pericytes (ADGRF5+) and fibroblast xFB-9 (CXCL14+) as well as macrophages (MS4A7+)."
DOI_10.1038_s41586_020_2922_4,Endothelial cells,lymphatic,human,false,MMRN1,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Endothelial cells partitioned into arterial (GJA5+), venous (FLT1+), and lymphatic (MMRN1+/TFF3+) types."
DOI_10.1038_s41586_020_2922_4,Endothelial cells,lymphatic,human,false,TFF3,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Endothelial cells partitioned into arterial (GJA5+), venous (FLT1+), and lymphatic (MMRN1+/TFF3+) types."
DOI_10.1038_s41586_020_2922_4,Schwann cells,,human,true,NRXN,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder",Additional stromal populations included Schwann cells (NRXN+/XKR4+) and adipocytes (FABP3+/ADIPOQ+).
DOI_10.1038_s41586_020_2922_4,Schwann cells,,human,true,XKR4,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder",Additional stromal populations included Schwann cells (NRXN+/XKR4+) and adipocytes (FABP3+/ADIPOQ+).
DOI_10.1038_s41586_020_2922_4,Schwann cells,,human,true,NRXN1,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments",Regions surrounding innervating structures (fig. S3E) featured Schwann cells (NRXN1+) and a localized fibroblast subset xFB-7 (DCN+/NGFR+).
DOI_10.1038_s41586_020_2922_4,Adipocytes,,human,false,FABP3,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder",Additional stromal populations included Schwann cells (NRXN+/XKR4+) and adipocytes (FABP3+/ADIPOQ+).
DOI_10.1038_s41586_020_2922_4,Adipocytes,,human,false,ADIPOQ,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder",Additional stromal populations included Schwann cells (NRXN+/XKR4+) and adipocytes (FABP3+/ADIPOQ+).
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-0,human,false,HHIP,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","At the urothelial-stromal boundary (Fig. 3C), basal urothelial cells expressing sonic hedgehog (SHH) were juxtaposed with two fibroblast subsets: xFB-5 (HHIP-/PTCH1+) and xFB-0 (HHIP+/PTCH1+), consistent with known ligand-receptor distributions in this signaling pathway."
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-0,human,false,PTCH1,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","At the urothelial-stromal boundary (Fig. 3C), basal urothelial cells expressing sonic hedgehog (SHH) were juxtaposed with two fibroblast subsets: xFB-5 (HHIP-/PTCH1+) and xFB-0 (HHIP+/PTCH1+), consistent with known ligand-receptor distributions in this signaling pathway."
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-5,human,false,PTCH1,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","At the urothelial-stromal boundary (Fig. 3C), basal urothelial cells expressing sonic hedgehog (SHH) were juxtaposed with two fibroblast subsets: xFB-5 (HHIP-/PTCH1+) and xFB-0 (HHIP+/PTCH1+), consistent with known ligand-receptor distributions in this signaling pathway."
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-5,human,false,CXCL12,explicit,"Main Text, Fibroblast architecture across the bladder wall","CXCL12:P1 was enriched in both xFB-5 and xFB-3, marking fibroblasts adjacent to the urothelium and those bordering the detrusor muscle (Fig. 5F; fig. S5B; table S6)."
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-3,human,false,CXCL12,explicit,"Main Text, Fibroblast architecture across the bladder wall","CXCL12:P1 was enriched in both xFB-5 and xFB-3, marking fibroblasts adjacent to the urothelium and those bordering the detrusor muscle (Fig. 5F; fig. S5B; table S6)."
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-2,human,false,NQO1,implied,"Main Text, Fibroblast architecture across the bladder wall","NQO1:P2 showed selective enrichment in xFB-2, corresponding to the mid-lamina propria (fig. S5C)."
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-7,human,false,DCN,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments",Regions surrounding innervating structures (fig. S3E) featured Schwann cells (NRXN1+) and a localized fibroblast subset xFB-7 (DCN+/NGFR+).
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-7,human,false,NGFR,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments",Regions surrounding innervating structures (fig. S3E) featured Schwann cells (NRXN1+) and a localized fibroblast subset xFB-7 (DCN+/NGFR+).
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-8,human,false,CCL11,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","In the lamina propria, the artery-associated regions (Fig. 3D) comprised arterial endothelial cells (PECAM1+/GJA5+), surrounding vascular smooth muscle cells (RGS5+), and fibroblast xFB-8 (CCL11+)."
DOI_10.1038_s41586_020_2922_4,Fibroblast,xFB-9,human,false,CXCL14,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Vein-associated regions (Fig. 3E; fig. S3D) included venous endothelial cells and neighboring capillaries (PECAM1+/FLT1+), surrounded by pericytes (ADGRF5+) and fibroblast xFB-9 (CXCL14+) as well as macrophages (MS4A7+)."
DOI_10.1038_s41586_020_2922_4,Macrophages,MS4A7+,human,false,MS4A7,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Immune cells encompassed B cells, plasma cells, KI67+ plasma cells, T cells, natural killer (NK) cells, dendritic cells (DC), monocytes, mast cells, and two macrophage subpopulations (MS4A7+ and LYVE1+)."
DOI_10.1038_s41586_020_2922_4,Macrophages,LYVE1+,human,false,LYVE1,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Immune cells encompassed B cells, plasma cells, KI67+ plasma cells, T cells, natural killer (NK) cells, dendritic cells (DC), monocytes, mast cells, and two macrophage subpopulations (MS4A7+ and LYVE1+)."
DOI_10.1038_s41586_020_2922_4,Plasma cells,KI67+,human,false,KI67,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Immune cells encompassed B cells, plasma cells, KI67+ plasma cells, T cells, natural killer (NK) cells, dendritic cells (DC), monocytes, mast cells, and two macrophage subpopulations (MS4A7+ and LYVE1+)."
DOI_10.1038_s41586_020_2922_4,basal urothelial cells,,human,false,SHH,explicit,Fig. 3C,"ROI at the urothelial-stromal interface showing basal urothelial cells (SHH), umbrella cells (UPK3A), and peri-urothelial fibroblasts xFB-0 (PTCH1) and xFB-5 (HHIP)."
DOI_10.1038_s41586_020_2922_4,umbrella cells,,human,false,UPK3A,explicit,Fig. 3C,"ROI at the urothelial-stromal interface showing basal urothelial cells (SHH), umbrella cells (UPK3A), and peri-urothelial fibroblasts xFB-0 (PTCH1) and xFB-5 (HHIP)."
DOI_10.1038_s41586_020_2922_4,peri-urothelial fibroblasts xFB-0,,human,false,PTCH1,explicit,Fig. 3C,"ROI at the urothelial-stromal interface showing basal urothelial cells (SHH), umbrella cells (UPK3A), and peri-urothelial fibroblasts xFB-0 (PTCH1) and xFB-5 (HHIP)."
DOI_10.1038_s41586_020_2922_4,peri-urothelial fibroblasts xFB-5,,human,false,HHIP,explicit,Fig. 3C,"ROI at the urothelial-stromal interface showing basal urothelial cells (SHH), umbrella cells (UPK3A), and peri-urothelial fibroblasts xFB-0 (PTCH1) and xFB-5 (HHIP)."
DOI_10.1038_s41586_020_2922_4,arterial endothelial cells,,human,false,PECAM1,explicit,Fig. 3D,"ROI featuring an artery with endothelial cells (PECAM1), arterial marker GJA5, vascular smooth muscle cells (RGS5), and xFB-8 (CCL11)."
DOI_10.1038_s41586_020_2922_4,arterial endothelial cells,,human,false,GJA5,explicit,Fig. 3D,"ROI featuring an artery with endothelial cells (PECAM1), arterial marker GJA5, vascular smooth muscle cells (RGS5), and xFB-8 (CCL11)."
DOI_10.1038_s41586_020_2922_4,venous endothelial cells,,human,false,PECAM1,explicit,Fig. 3E,"ROI featuring veins with endothelial cells (PECAM1), venous marker FLT1, pericytes (ADGRF5), and macrophages (MS4A7)."
DOI_10.1038_s41586_020_2922_4,venous endothelial cells,,human,false,FLT1,explicit,Fig. 3E,"ROI featuring veins with endothelial cells (PECAM1), venous marker FLT1, pericytes (ADGRF5), and macrophages (MS4A7)."
DOI_10.1038_s41586_020_2922_4,vascular smooth muscle cells,,human,false,RGS5,explicit,Fig. 3D,"ROI featuring an artery with endothelial cells (PECAM1), arterial marker GJA5, vascular smooth muscle cells (RGS5), and xFB-8 (CCL11)."
DOI_10.1038_s41586_020_2922_4,xFB-8,,human,false,CCL11,explicit,Fig. 3D,"ROI featuring an artery with endothelial cells (PECAM1), arterial marker GJA5, vascular smooth muscle cells (RGS5), and xFB-8 (CCL11)."
DOI_10.1038_s41586_020_2922_4,pericytes,,human,false,ADGRF5,explicit,Fig. 3E,"ROI featuring veins with endothelial cells (PECAM1), venous marker FLT1, pericytes (ADGRF5), and macrophages (MS4A7)."
DOI_10.1038_s41586_020_2922_4,macrophages,,human,false,MS4A7,explicit,Fig. 3E,"ROI featuring veins with endothelial cells (PECAM1), venous marker FLT1, pericytes (ADGRF5), and macrophages (MS4A7)."
DOI_10.1038_s41586_020_2922_4,muscle/myofibroblast,,human,false,ACTA2,explicit,Fig. 6C,"Additional feature plots display canonical markers (KRT19, urothelium; ACTA2, muscle/myofibroblast; DCN, fibroblast) alongside the Visium H&E image."
DOI_10.1038_s41586_020_2922_4,urothelium,,human,false,KRT19,explicit,Fig. 6C,"Additional feature plots display canonical markers (KRT19, urothelium; ACTA2, muscle/myofibroblast; DCN, fibroblast) alongside the Visium H&E image."
DOI_10.1038_s41586_020_2922_4,fibroblast,,human,false,DCN,explicit,Fig. 6C,"Additional feature plots display canonical markers (KRT19, urothelium; ACTA2, muscle/myofibroblast; DCN, fibroblast) alongside the Visium H&E image."
DOI_10.1038_s41586_020_2922_4,urothelial cells,,human,false,KRT5,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,urothelial cells,,human,false,UPK3A,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,stromal cells,,human,false,ACTA2,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,stromal cells,,human,false,MYLK,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,stromal cells,,human,false,PECAM1,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,stromal cells,,human,false,XKR4,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,stromal cells,,human,false,RGS5,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,fibroblasts,,human,false,PDGFRA,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,fibroblasts,,human,false,DCN,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,immune cells,,human,false,PTPRC,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells."
DOI_10.1038_s41586_020_2922_4,xFB-9,,human,false,CXCL14,explicit,Fig. S3D,"Region of interest (ROI) featuring a vein, with spatial expression of venous marker (FLT1), generic fibroblast marker (DCN) and xFB-9 specific marker (CXCL14)."
DOI_10.1038_s41586_020_2922_4,xFB-7,,human,false,NGFR,explicit,Fig. S3E,"ROI featuring a nerve bundle, with expression of nerve marker gene (NRXN1), generic fibroblast marker (DCN), and xFB-7 specific marker (NGFR)."
DOI_10.1038_s41586_021_03569_1,AT2 cells,,human,false,SFTPC,explicit,"Results p.116-117, Fig.3c",including expression of the lineage markers SFTPC and SFTPB in AT2 cells
DOI_10.1038_s41586_021_03569_1,AT2 cells,,human,false,SFTPB,explicit,"Results p.116-117, Fig.3c",including expression of the lineage markers SFTPC and SFTPB in AT2 cells
DOI_10.1038_s41586_021_03569_1,AT1 cells,,human,false,CLIC5,explicit,"Results p.116-117, Fig.3c",and CLIC5 and AGER in AT1 cells
